time_s,lat,lon,heading_deg,gps_speed_mps,turn_rate_dps,fix_quality,num_sats,hdop,throttle_ppm,steering_ppm,ch3_ppm,ch4_ppm,ch5_ppm,ch6_ppm,ch7_ppm,ch8_ppm,mode
113.550,20.7276891667,-103.5667536667,227.82,0.4912,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
113.600,20.7276891667,-103.5667536667,227.82,0.4912,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
113.650,20.7276891667,-103.5667536667,227.82,0.4912,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
113.700,20.7276891667,-103.5667536667,227.82,0.4912,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
113.750,20.7276891667,-103.5667536667,227.82,0.4912,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
113.800,20.7276891667,-103.5667536667,227.82,0.4912,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
113.850,20.7276891667,-103.5667536667,227.82,0.4912,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
113.900,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
113.950,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.000,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.050,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.100,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.150,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.200,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.250,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.300,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.350,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.400,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.450,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1939,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.500,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1906,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.550,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1787,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.600,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1708,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.650,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1573,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.700,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.750,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.800,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.850,20.7276863333,-103.5667523333,262.39,0.6038,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.900,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
114.950,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
115.000,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
115.050,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
115.100,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
115.150,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
115.200,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
115.250,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
115.300,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1556,1500,1939,1939,1500,1939,MANUAL
115.350,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1597,1500,1939,1939,1500,1939,MANUAL
115.400,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1622,1500,1939,1939,1500,1939,MANUAL
115.450,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1654,1500,1939,1939,1500,1939,MANUAL
115.500,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1683,1500,1939,1939,1500,1939,MANUAL
115.550,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1739,1500,1939,1939,1500,1939,MANUAL
115.600,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1774,1500,1939,1939,1500,1939,MANUAL
115.650,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1835,1500,1939,1939,1500,1939,MANUAL
115.700,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1500,1500,1878,1500,1939,1939,1500,1939,MANUAL
115.750,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1419,1500,1939,1500,1939,1939,1500,1939,MANUAL
115.800,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1364,1500,1939,1500,1939,1939,1500,1939,MANUAL
115.850,20.7276838333,-103.5667523333,292.73,0.6083,0.00,0,0,99.9,1251,1500,1939,1500,1939,1939,1500,1939,MANUAL
115.900,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1192,1500,1939,1500,1939,1939,1500,1939,MANUAL
115.950,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1122,1500,1939,1500,1939,1939,1500,1939,MANUAL
116.000,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1085,1500,1939,1500,1939,1939,1500,1939,MANUAL
116.050,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
116.100,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
116.150,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
116.200,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1449,1939,1500,1939,1939,1500,1939,MANUAL
116.250,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1436,1939,1500,1939,1939,1500,1939,MANUAL
116.300,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1434,1939,1500,1939,1939,1500,1939,MANUAL
116.350,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1431,1939,1500,1939,1939,1500,1939,MANUAL
116.400,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1429,1939,1500,1939,1939,1500,1939,MANUAL
116.450,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
116.500,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
116.550,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1410,1939,1500,1939,1939,1500,1939,MANUAL
116.600,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1410,1939,1500,1939,1939,1500,1939,MANUAL
116.650,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1410,1939,1500,1939,1939,1500,1939,MANUAL
116.700,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1412,1939,1500,1939,1939,1500,1939,MANUAL
116.750,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
116.800,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
116.850,20.7276841667,-103.5667538333,296.11,0.2875,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
116.900,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
116.950,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1419,1939,1500,1939,1939,1500,1939,MANUAL
117.000,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
117.050,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
117.100,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
117.150,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
117.200,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
117.250,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
117.300,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
117.350,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1415,1939,1500,1939,1939,1500,1939,MANUAL
117.400,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1415,1939,1500,1939,1939,1500,1939,MANUAL
117.450,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1415,1939,1500,1939,1939,1500,1939,MANUAL
117.500,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
117.550,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
117.600,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
117.650,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1419,1939,1500,1939,1939,1500,1939,MANUAL
117.700,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
117.750,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1421,1939,1500,1939,1939,1500,1939,MANUAL
117.800,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1419,1939,1500,1939,1939,1500,1939,MANUAL
117.850,20.7276888333,-103.5667628333,295.42,1.2254,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
117.900,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
117.950,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
118.000,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
118.050,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
118.100,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
118.150,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
118.200,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
118.250,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
118.300,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
118.350,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
118.400,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
118.450,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
118.500,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1420,1939,1500,1939,1939,1500,1939,MANUAL
118.550,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1419,1939,1500,1939,1939,1500,1939,MANUAL
118.600,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
118.650,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
118.700,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
118.750,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
118.800,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
118.850,20.7276931667,-103.5667721667,290.09,2.1520,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
118.900,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
118.950,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
119.000,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
119.050,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
119.100,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
119.150,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
119.200,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
119.250,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1416,1939,1500,1939,1939,1500,1939,MANUAL
119.300,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.350,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.400,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.450,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.500,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.550,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.600,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.650,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.700,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.750,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.800,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
119.850,20.7276968333,-103.5667818333,283.12,2.1681,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.900,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
119.950,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.000,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.050,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.100,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.150,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.200,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
120.250,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.300,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1418,1939,1500,1939,1939,1500,1939,MANUAL
120.350,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.400,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.450,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.500,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.550,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.600,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.650,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.700,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.750,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.800,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.850,20.7276990000,-103.5667921667,269.24,2.1790,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.900,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
120.950,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
121.000,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
121.050,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1417,1939,1500,1939,1939,1500,1939,MANUAL
121.100,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1424,1939,1500,1939,1939,1500,1939,MANUAL
121.150,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1427,1939,1500,1939,1939,1500,1939,MANUAL
121.200,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1430,1939,1500,1939,1939,1500,1939,MANUAL
121.250,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1434,1939,1500,1939,1939,1500,1939,MANUAL
121.300,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1439,1939,1500,1939,1939,1500,1939,MANUAL
121.350,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1447,1939,1500,1939,1939,1500,1939,MANUAL
121.400,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1455,1939,1500,1939,1939,1500,1939,MANUAL
121.450,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
121.500,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
121.550,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
121.600,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
121.650,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
121.700,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
121.750,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1500,1939,1500,1939,1939,1500,1939,MANUAL
121.800,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1451,1939,1500,1939,1939,1500,1939,MANUAL
121.850,20.7276990000,-103.5668026667,256.14,2.1794,0.00,0,0,99.9,1061,1449,1939,1500,1939,1939,1500,1939,MANUAL
121.900,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
121.950,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.000,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.050,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1447,1939,1500,1939,1939,1500,1939,MANUAL
122.100,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1447,1939,1500,1939,1939,1500,1939,MANUAL
122.150,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.200,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1447,1939,1500,1939,1939,1500,1939,MANUAL
122.250,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.300,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1447,1939,1500,1939,1939,1500,1939,MANUAL
122.350,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.400,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.450,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.500,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.550,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.600,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.650,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1446,1939,1500,1939,1939,1500,1939,MANUAL
122.700,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1444,1939,1500,1939,1939,1500,1939,MANUAL
122.750,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1444,1939,1500,1939,1939,1500,1939,MANUAL
122.800,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1444,1939,1500,1939,1939,1500,1939,MANUAL
122.850,20.7276968333,-103.5668128333,242.21,2.1628,0.00,0,0,99.9,1061,1442,1939,1500,1939,1939,1500,1939,MANUAL
122.900,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1444,1939,1500,1939,1939,1500,1939,MANUAL
122.950,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1442,1939,1500,1939,1939,1500,1939,MANUAL
123.000,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1442,1939,1500,1939,1939,1500,1939,MANUAL
123.050,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1442,1939,1500,1939,1939,1500,1939,MANUAL
123.100,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1442,1939,1500,1939,1939,1500,1939,MANUAL
123.150,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1442,1939,1500,1939,1939,1500,1939,MANUAL
123.200,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1442,1939,1500,1939,1939,1500,1939,MANUAL
123.250,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1442,1939,1500,1939,1939,1500,1939,MANUAL
123.300,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1441,1939,1500,1939,1939,1500,1939,MANUAL
123.350,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1441,1939,1500,1939,1939,1500,1939,MANUAL
123.400,20.7276921667,-103.5668221667,226.21,2.1660,0.00,0,0,99.9,1061,1441,1939,1500,1939,1939,1500,1939,MANUAL
