t,lat,lon,heading,target_brg,hdg_err,cte,steer_frac,steer_ppm,throttle_ppm,speed_tgt,dist_to_wp,wp_idx,algo
1774401182.8515,20.72770258,-103.566799,299.47,254.48,-44.99,0.0083,-0.8,1900,1600,0.3,1.355,0,stanley
1774401182.8915,20.72770258,-103.56679917,298.79,250.89,-47.89,-0.0054,-0.8,1900,1600,0.3,1.371,0,stanley
1774401182.9315,20.7277025,-103.56679933,298.13,254.12,-44.01,-0.0293,-0.8,1900,1600,0.3,1.385,0,stanley
1774401182.9715,20.72770258,-103.56679933,297.46,245.28,-52.19,-0.0293,-0.8,1900,1600,0.3,1.388,0,stanley
1774401183.0117,20.72770258,-103.56679933,297.46,245.28,-52.19,-0.0293,-0.8,1900,1600,0.3,1.388,0,stanley
1774401183.0516,20.72770258,-103.56679925,295.8,248.43,-47.37,-0.0464,-0.8,1900,1600,0.3,1.38,0,stanley
1774401183.0916,20.72770258,-103.56679942,295.8,241.14,-54.66,-0.0532,-0.8,1900,1600,0.3,1.396,0,stanley
1774401183.1315,20.7277025,-103.5667995,294.81,247.02,-47.79,-0.0772,-0.8,1900,1600,0.3,1.401,0,stanley
1774401183.1714,20.7277025,-103.56679967,294.81,230.22,-64.59,-0.084,-0.8,1900,1500,0.3,1.417,0,stanley
1774401183.2114,20.72770258,-103.56679967,294.13,230.22,-63.91,-0.084,-0.8,1900,1500,0.3,1.42,0,stanley
1774401183.2514,20.72770267,-103.56679967,293.43,230.22,-63.22,-0.084,-0.8,1900,1500,0.3,1.423,0,stanley
1774401183.2916,20.72770258,-103.56679958,292.46,230.22,-62.24,-0.1011,-0.8,1900,1500,0.3,1.412,0,stanley
1774401183.3316,20.7277025,-103.56679975,291.76,230.22,-61.54,-0.125,-0.8,1900,1500,0.3,1.425,0,stanley
1774401183.3715,20.7277025,-103.56679983,291.5,230.22,-61.28,-0.1319,-0.8,1900,1500,0.3,1.434,0,stanley
1774401183.4115,20.72770242,-103.56679983,290.8,230.22,-60.58,-0.1489,-0.8,1900,1500,0.3,1.431,0,stanley
1774401183.4514,20.7277025,-103.5668,290.09,230.22,-59.87,-0.1558,-0.8,1900,1600,0.3,1.45,0,stanley
1774401183.4915,20.72770242,-103.56679992,289.14,125.52,-163.63,-0.1728,-0.8,1900,1500,0.3,1.439,0,stanley
1774401183.5315,20.7277025,-103.56679983,288.66,125.52,-163.14,-0.1659,-0.8,1900,1500,0.3,1.434,0,stanley
1774401183.5714,20.72770242,-103.56679975,287.71,125.52,-162.19,-0.183,-0.8,1900,1500,0.3,1.422,0,stanley
1774401183.6115,20.72770242,-103.56679958,287.71,125.52,-162.19,-0.1761,-0.8,1900,1500,0.3,1.406,0,stanley
1774401183.6514,20.72770233,-103.56679967,286.78,125.52,-161.26,-0.2,-0.8,1900,1500,0.3,1.411,0,stanley
1774401183.6918,20.72770225,-103.56679983,286.06,125.52,-160.54,-0.2239,-0.8,1900,1500,0.3,1.425,0,stanley
1774401183.7315,20.72770225,-103.5668,284.6,125.52,-159.08,-0.2478,-0.8,1900,1500,0.3,1.441,0,stanley
1774401183.7716,20.72770217,-103.56680008,283.69,125.52,-158.17,-0.2717,-0.8,1900,1500,0.3,1.447,0,stanley
1774401183.8116,20.72770225,-103.5668,283.12,125.52,-157.6,-0.2648,-0.8,1900,1500,0.3,1.441,0,stanley
1774401183.8515,20.72770233,-103.56679983,282.37,125.52,-156.85,-0.258,-0.8,1900,1500,0.3,1.428,0,stanley
1774401183.8917,20.72770233,-103.56679975,282.22,125.52,-156.7,-0.258,-0.8,1900,1500,0.3,1.419,0,stanley
1774401183.9319,20.72770233,-103.56679975,282.22,125.52,-156.7,-0.258,-0.8,1900,1500,0.3,1.419,0,stanley
1774401183.9715,20.72770217,-103.56679975,282.22,125.52,-156.7,-0.275,-0.8,1900,1500,0.3,1.414,0,stanley
1774401184.012,20.72770208,-103.56679992,281.48,125.52,-155.96,-0.2989,-0.8,1900,1500,0.3,1.427,0,stanley
1774401184.0515,20.72770208,-103.56679992,279.98,125.52,-154.46,-0.3159,-0.8,1900,1500,0.3,1.427,0,stanley
1774401184.0915,20.72770208,-103.56679992,279.98,125.52,-154.46,-0.3159,-0.8,1900,1500,0.3,1.427,0,stanley
1774401184.1319,20.72770217,-103.56679983,279.11,125.52,-153.59,-0.3159,-0.8,1900,1500,0.3,1.422,0,stanley
1774401184.1718,20.72770217,-103.56679983,279.11,125.52,-153.59,-0.3159,-0.8,1900,1500,0.3,1.422,0,stanley
1774401184.212,20.72770208,-103.56679983,278.36,125.52,-152.84,-0.333,-0.8,1900,1500,0.3,1.419,0,stanley
1774401184.2516,20.72770208,-103.56679975,278.47,125.52,-152.95,-0.3261,-0.8,1900,1500,0.3,1.411,0,stanley
1774401184.2917,20.727702,-103.56679983,277.61,125.52,-152.09,-0.35,-0.8,1900,1500,0.3,1.417,0,stanley
1774401184.3318,20.727702,-103.56679983,277.61,125.52,-152.09,-0.35,-0.8,1900,1500,0.3,1.417,0,stanley
1774401184.3715,20.72770192,-103.56679983,276.86,125.52,-151.34,-0.367,-0.8,1900,1500,0.3,1.414,0,stanley
1774401184.4121,20.72770192,-103.56679983,276.86,125.52,-151.34,-0.367,-0.8,1900,1500,0.3,1.414,0,stanley
1774401184.4517,20.727702,-103.56679975,276.03,125.52,-150.51,-0.367,-0.8,1900,1500,0.3,1.408,0,stanley
1774401184.4919,20.727702,-103.56679975,276.03,125.52,-150.51,-0.367,-0.8,1900,1500,0.3,1.408,0,stanley
1774401184.5321,20.72770192,-103.56679975,275.28,125.52,-149.76,-0.3841,-0.8,1900,1500,0.3,1.406,0,stanley
1774401184.5722,20.72770192,-103.56679975,275.28,125.52,-149.76,-0.3841,-0.8,1900,1500,0.3,1.406,0,stanley
1774401184.6122,20.72770183,-103.56679975,274.53,125.52,-149.01,-0.4011,-0.8,1900,1500,0.3,1.403,0,stanley
1774401184.6518,20.72770183,-103.56679975,273.02,125.52,-147.5,-0.4181,-0.8,1900,1500,0.3,1.403,0,stanley
1774401184.6917,20.72770183,-103.56679992,273.02,125.52,-147.5,-0.425,-0.8,1900,1500,0.3,1.42,0,stanley
1774401184.7319,20.72770183,-103.56679992,273.02,125.52,-147.5,-0.425,-0.8,1900,1500,0.3,1.42,0,stanley
1774401184.7716,20.72770175,-103.56679975,272.27,125.52,-146.75,-0.4352,-0.8,1900,1500,0.3,1.4,0,stanley
1774401184.8122,20.72770175,-103.56679975,272.27,125.52,-146.75,-0.4352,-0.8,1900,1500,0.3,1.4,0,stanley
1774401184.8518,20.72770175,-103.56679975,272.27,125.52,-146.75,-0.4352,-0.8,1900,1500,0.3,1.4,0,stanley
1774401184.8917,20.72770175,-103.56679967,272.24,125.52,-146.72,-0.4352,-0.8,1900,1500,0.3,1.392,0,stanley
1774401184.9318,20.72770167,-103.56679975,271.51,125.52,-145.99,-0.4522,-0.8,1900,1500,0.3,1.398,0,stanley
1774401184.9716,20.72770158,-103.56679983,270.75,125.52,-145.23,-0.4761,-0.8,1900,1500,0.3,1.404,0,stanley
1774401185.0117,20.72770167,-103.56679983,270.0,125.52,-144.48,-0.4761,-0.8,1900,1500,0.3,1.406,0,stanley
1774401185.0515,20.72770167,-103.56679975,270.0,125.52,-144.48,-0.4692,-0.8,1900,1500,0.3,1.398,0,stanley
1774401185.0918,20.72770167,-103.56679975,270.0,125.52,-144.48,-0.4692,-0.8,1900,1500,0.3,1.398,0,stanley
1774401185.1316,20.72770167,-103.56679975,270.0,125.52,-144.48,-0.4692,-0.8,1900,1500,0.3,1.398,0,stanley
1774401185.1716,20.72770158,-103.56679975,269.24,125.52,-143.72,-0.4863,-0.8,1900,1500,0.3,1.395,0,stanley
1774401185.2116,20.72770167,-103.56679967,268.51,125.52,-142.99,-0.4863,-0.8,1900,1500,0.3,1.389,0,stanley
1774401185.2521,20.72770158,-103.56679967,267.76,125.52,-142.24,-0.5033,-0.8,1900,1500,0.3,1.387,0,stanley
1774401185.2923,20.72770158,-103.56679975,267.73,125.52,-142.21,-0.5033,-0.8,1900,1500,0.3,1.395,0,stanley
1774401185.3319,20.72770158,-103.56679975,267.73,125.52,-142.21,-0.5033,-0.8,1900,1500,0.3,1.395,0,stanley
1774401185.3718,20.72770158,-103.56679975,267.73,125.52,-142.21,-0.5033,-0.8,1900,1500,0.3,1.395,0,stanley
1774401185.4117,20.7277015,-103.56679975,266.98,125.52,-141.46,-0.5203,-0.8,1900,1500,0.3,1.393,0,stanley
1774401185.452,20.7277015,-103.56679958,266.98,125.52,-141.46,-0.5135,-0.8,1900,1500,0.3,1.376,0,stanley
1774401185.4917,20.72770142,-103.56679967,266.18,125.52,-140.66,-0.5305,-0.8,1900,1500,0.3,1.382,0,stanley
1774401185.5317,20.7277015,-103.56679967,265.42,125.52,-139.9,-0.5305,-0.8,1900,1500,0.3,1.385,0,stanley
1774401185.5718,20.72770142,-103.56679967,264.66,125.52,-139.14,-0.5475,-0.8,1900,1500,0.3,1.382,0,stanley
1774401185.6117,20.72770142,-103.56679967,264.66,125.52,-139.14,-0.5475,-0.8,1900,1500,0.3,1.382,0,stanley
1774401185.6515,20.72770142,-103.56679967,264.66,125.52,-139.14,-0.5475,-0.8,1900,1500,0.3,1.382,0,stanley
1774401185.6916,20.72770133,-103.56679967,263.9,125.52,-138.38,-0.5646,-0.8,1900,1500,0.3,1.38,0,stanley
1774401185.732,20.72770125,-103.56679967,263.14,125.52,-137.62,-0.5816,-0.8,1900,1500,0.3,1.378,0,stanley
1774401185.7716,20.72770125,-103.56679967,263.14,125.52,-137.62,-0.5816,-0.8,1900,1500,0.3,1.378,0,stanley
1774401185.8116,20.72770125,-103.56679967,263.14,125.52,-137.62,-0.5816,-0.8,1900,1500,0.3,1.378,0,stanley
1774401185.8516,20.72770133,-103.56679967,262.39,125.52,-136.87,-0.5816,-0.8,1900,1500,0.3,1.38,0,stanley
1774401185.8916,20.72770125,-103.56679967,261.64,125.52,-136.12,-0.5986,-0.8,1900,1500,0.3,1.378,0,stanley
1774401185.9318,20.72770117,-103.56679967,260.89,125.52,-135.37,-0.6156,-0.8,1900,1500,0.3,1.376,0,stanley
1774401185.9717,20.72770117,-103.56679967,260.89,125.52,-135.37,-0.6156,-0.8,1900,1500,0.3,1.376,0,stanley
1774401186.0117,20.72770108,-103.56679958,260.02,125.52,-134.5,-0.6258,-0.8,1900,1500,0.3,1.365,0,stanley
1774401186.0516,20.72770108,-103.56679958,260.02,125.52,-134.5,-0.6258,-0.8,1900,1500,0.3,1.365,0,stanley
1774401186.0917,20.72770108,-103.56679975,260.02,125.52,-134.5,-0.6327,-0.8,1900,1500,0.3,1.382,0,stanley
1774401186.1318,20.72770108,-103.56679967,258.38,125.52,-132.86,-0.6428,-0.8,1900,1500,0.3,1.373,0,stanley
1774401186.1716,20.72770108,-103.56679967,258.38,125.52,-132.86,-0.6428,-0.8,1900,1500,0.3,1.373,0,stanley
1774401186.2117,20.727701,-103.56679967,257.63,125.52,-132.11,-0.6599,-0.8,1900,1500,0.3,1.371,0,stanley
1774401186.2554,20.727701,-103.56679967,257.63,125.52,-132.11,-0.6599,-0.8,1900,1500,0.3,1.371,0,stanley
1774401186.2919,20.72770092,-103.56679967,256.88,125.52,-131.36,-0.6769,-0.8,1900,1500,0.3,1.369,0,stanley
1774401186.3321,20.72770092,-103.56679958,256.72,125.52,-131.2,-0.67,-0.8,1900,1500,0.3,1.361,0,stanley
1774401186.3717,20.727701,-103.5667995,256.14,125.52,-130.62,-0.67,-0.8,1900,1500,0.3,1.354,0,stanley
1774401186.4117,20.72770092,-103.5667995,255.4,125.52,-129.88,-0.687,-0.8,1900,1500,0.3,1.352,0,stanley
1774401186.4515,20.72770083,-103.56679958,254.48,125.52,-128.96,-0.7041,-0.8,1900,1500,0.3,1.359,0,stanley
1774401186.4916,20.72770083,-103.56679958,254.48,125.52,-128.96,-0.7041,-0.8,1900,1500,0.3,1.359,0,stanley
1774401186.5317,20.72770075,-103.56679958,253.74,125.52,-128.22,-0.7211,-0.8,1900,1500,0.3,1.357,0,stanley
1774401186.5717,20.72770075,-103.56679958,253.74,125.52,-128.22,-0.7211,-0.8,1900,1500,0.3,1.357,0,stanley
1774401186.6115,20.72770075,-103.5667995,253.54,125.52,-128.02,-0.7142,-0.8,1900,1500,0.3,1.349,0,stanley
1774401186.6515,20.72770075,-103.56679942,252.29,125.52,-126.77,-0.7313,-0.8,1900,1500,0.3,1.34,0,stanley
1774401186.6916,20.72770075,-103.56679942,252.29,125.52,-126.77,-0.7313,-0.8,1900,1500,0.3,1.34,0,stanley
1774401186.7318,20.72770067,-103.56679933,251.34,125.52,-125.82,-0.7414,-0.8,1900,1500,0.3,1.33,0,stanley
1774401186.7718,20.72770067,-103.56679933,251.34,125.52,-125.82,-0.7414,-0.8,1900,1500,0.3,1.33,0,stanley
1774401186.8117,20.72770067,-103.56679933,251.34,125.52,-125.82,-0.7414,-0.8,1900,1500,0.3,1.33,0,stanley
1774401186.8514,20.72770058,-103.56679933,250.62,125.52,-125.1,-0.7585,-0.8,1900,1500,0.3,1.328,0,stanley
1774401186.8915,20.72770058,-103.56679933,250.62,125.52,-125.1,-0.7585,-0.8,1900,1500,0.3,1.328,0,stanley
1774401186.9315,20.72770067,-103.56679925,249.66,125.52,-124.14,-0.7516,-0.8,1900,1500,0.3,1.321,0,stanley
1774401186.9715,20.72770058,-103.56679925,248.95,125.52,-123.43,-0.7686,-0.8,1900,1500,0.3,1.319,0,stanley
1774401187.0118,20.72770058,-103.56679925,248.95,125.52,-123.43,-0.7686,-0.8,1900,1500,0.3,1.319,0,stanley
1774401187.0515,20.7277005,-103.56679917,247.97,125.52,-122.45,-0.7788,-0.8,1900,1500,0.3,1.309,0,stanley
1774401187.0916,20.72770042,-103.56679917,247.27,125.52,-121.75,-0.7958,-0.8,1900,1500,0.3,1.307,0,stanley
1774401187.1317,20.72770042,-103.56679917,247.27,125.52,-121.75,-0.7958,-0.8,1900,1500,0.3,1.307,0,stanley
1774401187.1717,20.7277005,-103.56679917,246.57,125.52,-121.05,-0.7958,-0.8,1900,1500,0.3,1.309,0,stanley
1774401187.2118,20.72770042,-103.56679917,245.87,125.52,-120.35,-0.8128,-0.8,1900,1500,0.3,1.307,0,stanley
1774401187.2516,20.72770033,-103.56679908,244.89,125.52,-119.37,-0.823,-0.8,1900,1500,0.3,1.297,0,stanley
1774401187.2919,20.72770025,-103.56679908,244.2,125.52,-118.68,-0.84,-0.8,1900,1500,0.3,1.296,0,stanley
1774401187.3316,20.72770025,-103.56679908,244.2,125.52,-118.68,-0.84,-0.8,1900,1500,0.3,1.296,0,stanley
1774401187.3716,20.72770033,-103.566799,243.21,125.52,-117.69,-0.8331,-0.8,1900,1500,0.3,1.289,0,stanley
1774401187.4116,20.72770025,-103.566799,242.54,125.52,-117.02,-0.8502,-0.8,1900,1500,0.3,1.287,0,stanley
1774401187.4516,20.72770025,-103.56679908,242.21,125.52,-116.69,-0.8502,-0.8,1900,1500,0.3,1.296,0,stanley
1774401187.4916,20.72770017,-103.56679908,241.54,125.52,-116.02,-0.8672,-0.8,1900,1500,0.3,1.294,0,stanley
1774401187.5317,20.72770008,-103.566799,240.53,125.52,-115.01,-0.8773,-0.8,1900,1500,0.3,1.284,0,stanley
1774401187.5716,20.7277,-103.56679908,239.51,125.52,-113.99,-0.8944,-0.8,1900,1500,0.3,1.291,0,stanley
1774401187.6117,20.7277,-103.56679908,238.21,125.52,-112.69,-0.9114,-0.8,1900,1500,0.3,1.291,0,stanley
1774401187.6516,20.7277,-103.56679908,238.21,125.52,-112.69,-0.9114,-0.8,1900,1500,0.3,1.291,0,stanley
1774401187.6916,20.72769992,-103.566799,237.19,125.52,-111.67,-0.9216,-0.8,1900,1500,0.3,1.281,0,stanley
1774401187.7315,20.72769992,-103.566799,235.94,125.52,-110.42,-0.9386,-0.8,1900,1500,0.3,1.281,0,stanley
1774401187.7716,20.72769992,-103.566799,235.14,125.52,-109.62,-0.9317,-0.8,1900,1500,0.3,1.281,0,stanley
1774401187.8119,20.72769983,-103.566799,234.52,125.52,-109.0,-0.9487,-0.8,1900,1500,0.3,1.28,0,stanley
1774401187.8516,20.72769975,-103.566799,233.91,125.52,-108.39,-0.9658,-0.8,1900,1500,0.3,1.279,0,stanley
1774401187.8915,20.72769975,-103.566799,233.91,125.52,-108.39,-0.9658,-0.8,1900,1500,0.3,1.279,0,stanley
1774401187.9317,20.72769975,-103.566799,233.06,125.52,-107.55,-0.9589,-0.8,1900,1500,0.3,1.279,0,stanley
1774401187.9717,20.72769967,-103.566799,232.46,125.52,-106.94,-0.9759,-0.8,1900,1500,0.3,1.278,0,stanley
1774401188.012,20.72769967,-103.56679892,232.02,125.52,-106.5,-0.969,-0.8,1900,1500,0.3,1.269,0,stanley
1774401188.0516,20.72769958,-103.56679892,231.42,125.52,-105.9,-0.9861,-0.8,1900,1500,0.3,1.268,0,stanley
1774401188.0915,20.7276995,-103.56679883,230.38,125.52,-104.86,-0.9962,-0.8,1900,1500,0.3,1.259,0,stanley
1774401188.1317,20.72769958,-103.56679883,229.8,125.52,-104.28,-0.9962,-0.8,1900,1500,0.3,1.26,0,stanley
1774401188.1716,20.72769958,-103.56679883,229.8,125.52,-104.28,-0.9962,-0.8,1900,1500,0.3,1.26,0,stanley
1774401188.2117,20.72769958,-103.56679875,229.34,125.52,-103.82,-0.9893,-0.8,1900,1500,0.3,1.251,0,stanley
1774401188.2518,20.7276995,-103.56679883,228.3,125.52,-102.78,-1.0064,-0.8,1900,1500,0.3,1.259,0,stanley
1774401188.2917,20.72769942,-103.56679883,227.73,125.52,-102.22,-1.0234,-0.8,1900,1500,0.3,1.258,0,stanley
1774401188.3317,20.72769942,-103.56679875,227.25,125.52,-101.74,-1.0165,-0.8,1900,1500,0.3,1.249,0,stanley
1774401188.3716,20.7276995,-103.56679875,226.7,125.52,-101.18,-1.0165,-0.8,1900,1500,0.3,1.25,0,stanley
1774401188.4117,20.7276995,-103.56679867,226.21,125.52,-100.69,-1.0097,-0.8,1900,1500,0.3,1.241,0,stanley
1774401188.4517,20.72769942,-103.56679867,225.67,125.52,-100.15,-1.0267,-0.8,1900,1500,0.3,1.24,0,stanley
1774401188.4916,20.72769933,-103.56679858,224.63,125.52,-99.11,-1.0368,-0.8,1900,1500,0.3,1.231,0,stanley
1774401188.5317,20.72769933,-103.56679858,224.63,125.52,-99.11,-1.0368,-0.8,1900,1500,0.3,1.231,0,stanley
1774401188.5716,20.72769933,-103.5667985,224.12,125.52,-98.61,-1.03,-0.8,1900,1500,0.3,1.222,0,stanley
1774401188.6117,20.72769925,-103.5667985,223.6,125.52,-98.08,-1.047,-0.8,1900,1500,0.3,1.221,0,stanley
1774401188.6516,20.72769925,-103.56679842,223.08,125.52,-97.57,-1.0401,-0.8,1900,1500,0.3,1.213,0,stanley
1774401188.6915,20.72769925,-103.56679842,223.08,125.52,-97.57,-1.0401,-0.8,1900,1500,0.3,1.213,0,stanley
1774401188.7317,20.72769933,-103.56679833,222.05,125.52,-96.53,-1.0332,-0.8,1900,1500,0.3,1.205,0,stanley
1774401188.7715,20.72769925,-103.56679833,221.54,125.52,-96.02,-1.0503,-0.8,1900,1500,0.3,1.204,0,stanley
1774401188.8118,20.72769925,-103.56679825,221.01,125.52,-95.49,-1.0434,-0.8,1900,1500,0.3,1.195,0,stanley
1774401188.8516,20.72769925,-103.56679825,221.01,125.52,-95.49,-1.0434,-0.8,1900,1500,0.3,1.195,0,stanley
1774401188.8915,20.72769917,-103.56679825,219.43,125.52,-93.91,-1.0535,-0.8,1900,1500,0.3,1.195,0,stanley
1774401188.9323,20.72769917,-103.56679825,219.43,125.52,-93.91,-1.0535,-0.8,1900,1500,0.3,1.195,0,stanley
1774401188.9721,20.72769925,-103.56679825,218.95,125.52,-93.44,-1.0535,-0.8,1900,1500,0.3,1.195,0,stanley
1774401189.0121,20.72769925,-103.56679817,218.4,125.52,-92.88,-1.0466,-0.8,1900,1500,0.3,1.187,0,stanley
1774401189.0517,20.72769925,-103.56679817,218.4,125.52,-92.88,-1.0466,-0.8,1900,1500,0.3,1.187,0,stanley
1774401189.0916,20.72769925,-103.56679808,217.84,125.52,-92.32,-1.0398,-0.8,1900,1500,0.3,1.178,0,stanley
1774401189.1315,20.72769925,-103.566798,217.27,125.52,-91.75,-1.0329,-0.8,1900,1500,0.3,1.17,0,stanley
1774401189.1714,20.72769933,-103.566798,216.8,125.52,-91.29,-1.0329,-0.8,1900,1500,0.3,1.17,0,stanley
1774401189.2117,20.72769925,-103.56679792,215.78,125.52,-90.26,-1.043,-0.8,1900,1500,0.3,1.161,0,stanley
1774401189.2516,20.72769925,-103.56679792,215.78,125.52,-90.26,-1.043,-0.8,1900,1500,0.3,1.161,0,stanley
1774401189.2915,20.72769925,-103.56679792,215.78,125.52,-90.26,-1.043,-0.8,1900,1500,0.3,1.161,0,stanley
1774401189.3315,20.72769925,-103.56679783,215.19,125.52,-89.68,-1.0362,-0.8,1900,1500,0.3,1.152,0,stanley
1774401189.3715,20.72769925,-103.56679783,215.19,125.52,-89.68,-1.0362,-0.8,1900,1500,0.3,1.152,0,stanley
1774401189.4116,20.72769933,-103.56679783,214.76,125.52,-89.24,-1.0362,-0.8,1900,1500,0.3,1.153,0,stanley
1774401189.4514,20.72769925,-103.56679775,213.74,125.52,-88.23,-1.0463,-0.8,1900,1500,0.3,1.144,0,stanley
1774401189.4914,20.72769925,-103.56679775,213.74,125.52,-88.23,-1.0463,-0.8,1900,1500,0.3,1.144,0,stanley
1774401189.5315,20.72769933,-103.56679767,213.57,125.52,-88.05,-1.0224,-0.8,1900,1500,0.3,1.136,0,stanley
1774401189.5714,20.72769942,-103.56679767,213.15,125.52,-87.63,-1.0224,-0.8,1900,1500,0.3,1.137,0,stanley
1774401189.6116,20.72769933,-103.56679758,212.14,125.52,-86.63,-1.0325,-0.8,1900,1500,0.3,1.127,0,stanley
1774401189.6514,20.72769933,-103.56679758,212.14,125.52,-86.63,-1.0325,-0.8,1900,1500,0.3,1.127,0,stanley
1774401189.6925,20.72769933,-103.56679758,212.14,125.52,-86.63,-1.0325,-0.8,1900,1500,0.3,1.127,0,stanley
1774401189.7316,20.72769933,-103.5667975,211.54,125.52,-86.02,-1.0257,-0.8,1900,1500,0.3,1.119,0,stanley
1774401189.7714,20.72769942,-103.5667975,211.15,125.52,-85.63,-1.0257,-0.8,1900,1500,0.3,1.12,0,stanley
1774401189.8117,20.72769942,-103.5667975,211.15,125.52,-85.63,-1.0257,-0.8,1900,1500,0.3,1.12,0,stanley
1774401189.8515,20.72769942,-103.56679742,210.54,125.52,-85.02,-1.0188,-0.8,1900,1500,0.3,1.111,0,stanley
1774401189.8915,20.72769942,-103.56679733,209.92,125.52,-84.4,-1.0119,-0.8,1900,1500,0.3,1.102,0,stanley
1774401189.9315,20.72769942,-103.56679725,209.3,125.52,-83.78,-1.005,-0.8,1900,1500,0.3,1.094,0,stanley
1774401189.9715,20.7276995,-103.56679717,209.55,125.52,-84.03,-1.005,-0.8,1900,1500,0.3,1.086,0,stanley
1774401190.0122,20.72769958,-103.56679708,208.56,125.52,-83.05,-0.9981,-0.8,1900,1500,0.3,1.079,0,stanley
1774401190.0519,20.72769958,-103.566797,207.94,125.52,-82.42,-0.9913,-0.8,1900,1500,0.3,1.07,0,stanley
1774401190.0918,20.7276995,-103.56679692,206.97,125.52,-81.45,-1.0014,-0.8,1900,1500,0.3,1.061,0,stanley
1774401190.1319,20.7276995,-103.56679683,206.34,125.52,-80.82,-0.9945,-0.8,1900,1500,0.3,1.052,0,stanley
1774401190.1718,20.72769942,-103.56679683,204.74,125.52,-79.22,-1.0047,-0.8,1900,1500,0.3,1.051,0,stanley
1774401190.2119,20.72769958,-103.56679683,204.74,125.52,-79.22,-0.9877,-0.8,1900,1500,0.3,1.053,0,stanley
1774401190.2518,20.72769958,-103.56679675,204.1,125.52,-78.58,-0.9808,-0.8,1900,1500,0.3,1.045,0,stanley
1774401190.2918,20.72769958,-103.56679667,202.86,125.52,-77.34,-0.9909,-0.8,1900,1500,0.3,1.036,0,stanley
1774401190.3325,20.72769958,-103.5667965,201.56,125.52,-76.04,-0.9772,-0.8,1900,1500,0.3,1.019,0,stanley
1774401190.3719,20.72769958,-103.56679642,200.91,125.52,-75.39,-0.9703,-0.8,1900,1500,0.3,1.01,0,stanley
1774401190.4118,20.72769958,-103.56679642,199.58,125.52,-74.06,-0.9634,-0.8,1900,1500,0.3,1.01,0,stanley
1774401190.4518,20.72769967,-103.56679633,198.66,125.52,-73.14,-0.9565,-0.8,1900,1500,0.3,1.003,0,stanley
1774401190.4918,20.72769967,-103.56679633,198.66,125.52,-73.14,-0.9565,-0.8,1900,1500,0.3,1.003,0,stanley
1774401190.5316,20.72769975,-103.56679633,197.09,125.52,-71.57,-0.9496,-0.8,1900,1500,0.3,1.004,0,stanley
1774401190.5716,20.72769975,-103.56679617,195.74,125.52,-70.22,-0.9359,-0.8,1900,1500,0.3,0.987,0,stanley
1774401190.612,20.72769975,-103.56679608,195.06,125.52,-69.54,-0.929,-0.8,1900,1500,0.3,0.979,0,stanley
1774401190.6517,20.72769967,-103.56679592,193.5,125.52,-67.98,-0.9323,-0.8,1900,1500,0.3,0.96,0,stanley
1774401190.6917,20.72769967,-103.56679592,192.13,125.52,-66.61,-0.9254,-0.8,1900,1500,0.3,0.96,0,stanley
1774401190.7318,20.72769967,-103.56679592,192.13,125.52,-66.61,-0.9254,-0.8,1900,1500,0.3,0.96,0,stanley
1774401190.7717,20.72769967,-103.56679592,190.73,125.52,-65.22,-0.9185,-0.8,1900,1500,0.3,0.96,0,stanley
1774401190.8118,20.72769967,-103.566796,190.03,125.52,-64.52,-0.9185,-0.8,1900,1500,0.3,0.969,0,stanley
1774401190.8521,20.72769967,-103.56679583,188.62,125.52,-63.11,-0.9047,-0.8,1900,1500,0.3,0.952,0,stanley
1774401190.8916,20.72769958,-103.56679583,187.11,125.52,-61.59,-0.9149,-0.8,1900,1500,0.3,0.95,0,stanley
1774401190.9319,20.72769958,-103.56679575,184.99,125.52,-59.47,-0.9011,-0.8,1900,1600,0.3,0.942,0,stanley
1774401190.9719,20.7276995,-103.56679567,184.22,306.28,122.06,-0.9113,0.8,1100,1500,0.3,0.932,0,stanley
1774401191.0119,20.7276995,-103.56679575,183.52,306.28,122.76,-0.9113,0.8,1100,1500,0.3,0.94,0,stanley
1774401191.0517,20.7276995,-103.56679575,182.11,306.28,124.17,-0.9044,0.8,1100,1500,0.3,0.94,0,stanley
1774401191.0918,20.7276995,-103.56679558,180.71,306.28,125.58,-0.8906,0.8,1100,1500,0.3,0.923,0,stanley
1774401191.1318,20.72769942,-103.56679558,179.29,306.28,127.0,-0.8838,0.8,1100,1500,0.3,0.922,0,stanley
1774401191.1716,20.72769942,-103.5667955,178.57,306.28,127.71,-0.8769,0.8,1100,1500,0.3,0.913,0,stanley
1774401191.2124,20.72769942,-103.5667955,177.14,306.28,129.14,-0.87,0.8,1100,1500,0.3,0.913,0,stanley
1774401191.2557,20.72769942,-103.5667955,175.72,306.28,130.56,-0.8631,0.8,1100,1500,0.3,0.913,0,stanley
